2026-03-10 00:48:38 | INFO     | src.bot.messages | saved analysis for user_id=3
2026-03-10 00:48:38 | INFO     | src.bot.messages | response sent to user_id=3
2026-03-10 00:49:01 | INFO     | src.bot.messages | received text from user_id=8207980697
2026-03-10 00:49:01 | INFO     | src.bot.messages | starting analysis for user_id=3, lang=UKRAINIAN
2026-03-10 00:49:02 | INFO     | src.bot.messages | saved analysis for user_id=3
2026-03-10 00:49:02 | INFO     | src.bot.messages | response sent to user_id=3
2026-03-10 00:49:06 | INFO     | src.bot.messages | received text from user_id=8207980697
2026-03-10 00:49:06 | INFO     | src.bot.messages | starting analysis for user_id=3, lang=UKRAINIAN
2026-03-10 00:49:09 | INFO     | src.bot.messages | saved analysis for user_id=3
2026-03-10 00:49:09 | INFO     | src.bot.messages | response sent to user_id=3
2026-03-10 00:58:46 | INFO     | src.bot.messages | received text from user_id=8207980697
2026-03-10 00:58:46 | INFO     | src.bot.messages | starting analysis for user_id=3, lang=UKRAINIAN
2026-03-10 00:58:50 | INFO     | src.bot.messages | saved analysis for user_id=3
2026-03-10 00:58:50 | INFO     | src.bot.messages | response sent to user_id=3
2026-03-10 01:03:54 | INFO     | src.bot.messages | received text from user_id=8207980697
2026-03-10 01:03:54 | INFO     | src.bot.messages | starting analysis for user_id=3, lang=UKRAINIAN
2026-03-10 01:03:56 | INFO     | src.bot.messages | saved analysis for user_id=3
2026-03-10 01:03:56 | INFO     | __main__ | bot stopped by user.
2026-03-10 16:11:39 | INFO     | __main__ | bot is starting...
2026-03-10 16:11:39 | INFO     | src.bot.messages | received text from user_id=850104268
2026-03-10 16:11:39 | INFO     | src.bot.messages | received text from user_id=850104268
2026-03-10 16:11:39 | INFO     | src.bot.messages | starting analysis for user_id=2, lang=UKRAINIAN
2026-03-10 16:11:40 | INFO     | src.bot.messages | starting analysis for user_id=2, lang=UKRAINIAN
2026-03-10 16:11:44 | INFO     | src.bot.messages | saved analysis for user_id=2
2026-03-10 16:11:45 | INFO     | src.bot.messages | response sent to user_id=2
2026-03-10 16:11:45 | INFO     | src.bot.messages | saved analysis for user_id=2
2026-03-10 16:11:45 | INFO     | src.bot.messages | response sent to user_id=2
2026-03-10 17:00:42 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 17:00:42 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 17:00:54 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 17:00:54 | INFO     | src.bot.messages | response sent to user_id=1
2026-03-10 17:17:17 | INFO     | __main__ | bot stopped by user.
2026-03-10 17:17:22 | INFO     | __main__ | bot is starting...
2026-03-10 17:17:32 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 17:17:32 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 17:17:44 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 17:17:44 | INFO     | src.bot.messages | response sent to user_id=1
2026-03-10 17:19:58 | INFO     | __main__ | bot stopped by user.
2026-03-10 17:20:03 | INFO     | __main__ | bot is starting...
2026-03-10 17:20:13 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 17:20:13 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 17:20:25 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 17:20:25 | INFO     | src.bot.messages | response sent to user_id=1
2026-03-10 17:22:08 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 17:22:08 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 17:22:11 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 17:22:12 | INFO     | src.bot.messages | response sent to user_id=1
2026-03-10 17:23:11 | INFO     | __main__ | bot stopped by user.
2026-03-10 17:23:16 | INFO     | __main__ | bot is starting...
2026-03-10 17:23:48 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 17:23:48 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 17:23:49 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 17:23:49 | INFO     | src.bot.messages | response sent to user_id=1
2026-03-10 17:36:12 | INFO     | __main__ | bot stopped by user.
2026-03-10 17:36:52 | INFO     | __main__ | bot is starting...
2026-03-10 17:36:53 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 17:36:53 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 17:37:05 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 17:37:05 | ERROR    | src.bot.messages | analysis failed for user_id=1: 'highlighted_text'
Traceback (most recent call last):
  File "C:\Users\nazar\Desktop\pet projects\linguistic-error-analyzer\src\bot\messages.py", line 70, in process_sentence
    response += f"<b>corrected:</b> <pre>{result['highlighted_text']}</pre>\n"
                                          ~~~~~~^^^^^^^^^^^^^^^^^^^^
KeyError: 'highlighted_text'
2026-03-10 17:48:07 | INFO     | __main__ | bot stopped by user.
2026-03-10 17:48:14 | INFO     | __main__ | bot is starting...
2026-03-10 17:48:26 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 17:48:26 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 17:48:41 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 17:48:42 | INFO     | src.bot.messages | response sent to user_id=1
2026-03-10 21:03:31 | INFO     | __main__ | bot stopped by user.
2026-03-10 22:47:22 | INFO     | __main__ | bot is starting...
2026-03-10 22:47:26 | INFO     | __main__ | bot stopped by user.
2026-03-10 22:47:30 | INFO     | __main__ | bot is starting...
2026-03-10 22:48:27 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 22:48:27 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 22:48:39 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 22:48:39 | INFO     | src.bot.messages | response sent to user_id=1
2026-03-10 22:51:31 | INFO     | __main__ | bot stopped by user.
2026-03-10 22:51:36 | INFO     | __main__ | bot is starting...
2026-03-10 22:51:51 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 22:51:51 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 22:52:02 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 22:52:02 | ERROR    | src.bot.messages | analysis failed for user_id=1: Telegram server says - Bad Request: message is too long
Traceback (most recent call last):
  File "C:\Users\nazar\Desktop\pet projects\linguistic-error-analyzer\src\bot\messages.py", line 92, in process_sentence
    await message.answer(response)
  File "C:\Users\nazar\Desktop\pet projects\linguistic-error-analyzer\.venv\Lib\site-packages\aiogram\methods\base.py", line 82, in emit
    return await bot(self)
           ^^^^^^^^^^^^^^^
  File "C:\Users\nazar\Desktop\pet projects\linguistic-error-analyzer\.venv\Lib\site-packages\aiogram\client\bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\nazar\Desktop\pet projects\linguistic-error-analyzer\.venv\Lib\site-packages\aiogram\client\session\base.py", line 259, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\nazar\Desktop\pet projects\linguistic-error-analyzer\.venv\Lib\site-packages\aiogram\client\session\aiohttp.py", line 177, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\nazar\Desktop\pet projects\linguistic-error-analyzer\.venv\Lib\site-packages\aiogram\client\session\base.py", line 121, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: message is too long
2026-03-10 22:52:19 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 22:52:19 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 22:52:27 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 22:52:27 | INFO     | src.bot.messages | response sent to user_id=1
2026-03-10 22:55:56 | INFO     | src.bot.messages | received text from user_id=424718795
2026-03-10 22:55:56 | INFO     | src.bot.messages | starting analysis for user_id=1, lang=UKRAINIAN
2026-03-10 22:56:03 | INFO     | src.bot.messages | saved analysis for user_id=1
2026-03-10 22:56:04 | INFO     | src.bot.messages | response sent to user_id=1
2026-03-10 22:56:26 | INFO     | src.bot.messages | received text from user_id=424718795
